,대학교,대학교 좌표,반경,시도명,시군구명,행정동명,1km 이내 거리(m),상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,대학교_x,대학교_y
350,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,549.8210255089077,음식,분식,라면김밥분식,126.834248170414,37.1943260513509,126.83951300348,37.202759706853
351,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,513.1849982323638,소매,의복의류,캐쥬얼/스포츠의류,126.730598135065,37.8242788594135,126.73576121943,37.818012162032
352,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,424.8813989027777,생활서비스,광고/인쇄,인쇄종합,126.733704569701,37.8093289215101,126.73576121943,37.818012162032
353,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,834.6248853878094,소매,철물/난방/건설자재소매,철물/건설자재소매,126.844353778393,37.2170873321871,126.83951300348,37.202759706853
354,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,102.23503761649818,음식,커피점/카페,커피전문점/카페/다방,126.733162246203,37.8191348190761,126.73576121943,37.818012162032
355,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,927.143444955577,소매,가구소매,가구판매-침대전문,126.730046854222,37.8040818435959,126.73576121943,37.818012162032
356,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,299.0344256200118,음식,일식/수산물,음식점-일식,126.736703177936,37.8252905354612,126.73576121943,37.818012162032
357,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,312.97819038151545,생활서비스,이/미용/건강,여성미용실,127.427394541219,37.0761058225199,127.4223920689313,37.0643710394468
358,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,822.9527174372256,음식,부페,한식부페,126.847659744926,37.1938084857435,126.83951300348,37.202759706853
359,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,201.9009411868393,음식,유흥주점,룸살롱/단란주점,127.425754910537,37.0757915078606,127.4223920689313,37.0643710394468
360,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,140.07824267479748,음식,한식,한식/백반/한정식,127.424090280115,37.075810471493,127.4223920689313,37.0643710394468
361,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,114.07626046881762,음식,유흥주점,룸살롱/단란주점,127.423383002556,37.0756448298974,127.4223920689313,37.0643710394468
362,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,266.872613783695,음식,한식,한식/백반/한정식,127.426357924894,37.0763621447624,127.4223920689313,37.0643710394468
363,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,374.4968239627756,소매,선물/팬시/기념품,꽃집/꽃배달,127.413178302609,37.0659615792889,127.4223920689313,37.0643710394468
364,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,529.4080424569952,생활서비스,주택수리,배관난방보일러,126.834217888768,37.1948303609589,126.83951300348,37.202759706853
365,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,114.07626046881762,소매,가정/주방/인테리어,지물판매,127.423383002556,37.0756448298974,127.4223920689313,37.0643710394468
366,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,114.07626046881762,음식,분식,라면김밥분식,127.423383002556,37.0756448298974,127.4223920689313,37.0643710394468
367,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,402.9778344412234,음식,일식/수산물,참치전문점,127.427972167249,37.0770638194522,127.4223920689313,37.0643710394468
368,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,266.872613783695,음식,닭/오리요리,후라이드/양념치킨,127.426357924894,37.0763621447624,127.4223920689313,37.0643710394468
369,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,114.07626046881762,생활서비스,이/미용/건강,여성미용실,127.423383002556,37.0756448298974,127.4223920689313,37.0643710394468
370,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,112.01122664876186,소매,가정/주방/인테리어,침구/수예품,127.42320299675,37.0756529661187,127.4223920689313,37.0643710394468
371,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,936.4670812774298,생활서비스,광고/인쇄,인쇄종합,126.745288500892,37.8119846560618,126.73576121943,37.818012162032
372,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,411.9773911427872,생활서비스,주유소/충전소,주유소,126.83907168436,37.192679377754,126.83951300348,37.202759706853
373,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,535.6798252330009,음식,닭/오리요리,후라이드/양념치킨,126.83465941529,37.193951641726,126.83951300348,37.202759706853
374,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,332.85529058512327,학문/교육,학원-보습교습입시,학원-입시,127.424530533554,37.0785701001507,127.4223920689313,37.0643710394468
375,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,197.8283580821834,학문/교육,학원-음악미술무용,피아노/바이올린/기타,127.421596263832,37.0769337738995,127.4223920689313,37.0643710394468
376,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,853.1363005933035,학문/교육,학원-어학,학원-외국어/어학,126.731576451291,37.8321549816046,126.73576121943,37.818012162032
377,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,383.9611516609005,음식,유흥주점,호프/맥주,126.842759900608,37.2107912218687,126.83951300348,37.202759706853
378,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,529.4080424569952,생활서비스,주택수리,배관난방보일러,126.834217888768,37.1948303609589,126.83951300348,37.202759706853
379,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,185.556889114809,학문/교육,학원기타,학원(종합),127.421417966463,37.0767166304624,127.4223920689313,37.0643710394468
380,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,91.80830392134374,음식,유흥주점,룸살롱/단란주점,127.423486946133,37.0752848786037,127.4223920689313,37.0643710394468
381,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,114.07626046881762,소매,종합소매점,종합소매,127.423383002556,37.0756448298974,127.4223920689313,37.0643710394468
382,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,405.19216606512646,소매,음/식료품소매,육류소매,127.42840331507,37.0765612587694,127.4223920689313,37.0643710394468
383,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,224.74072589164518,부동산,부동산중개,부동산중개,127.426057605092,37.0759191326988,127.4223920689313,37.0643710394468
384,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,76.63341601744048,음식,패스트푸드,피자전문,127.423736677479,37.0749797040429,127.4223920689313,37.0643710394468
385,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,171.66802634622343,음식,한식,한식/백반/한정식,127.423477873021,37.0764833524324,127.4223920689313,37.0643710394468
386,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,441.8417014694299,생활서비스,자동차/이륜차,자동차정비/카센타,126.731735583944,37.8248497233443,126.73576121943,37.818012162032
387,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,114.07626046881762,소매,음/식료품소매,닭집,127.423383002556,37.0756448298974,127.4223920689313,37.0643710394468
388,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,529.4080424569952,음식,분식,라면김밥분식,126.834217888768,37.1948303609589,126.83951300348,37.202759706853
389,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,114.07626046881762,음식,유흥주점,꼬치구이전문점,127.423383002556,37.0756448298974,127.4223920689313,37.0643710394468
390,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,529.4080424569952,생활서비스,세탁/가사서비스,세탁소/빨래방,126.834217888768,37.1948303609589,126.83951300348,37.202759706853
391,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,-330.217785012176,음식,한식,한식/백반/한정식,127.419465730266,37.0642983671259,127.4223920689313,37.0643710394468
392,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,162.50683831046717,음식,유흥주점,룸살롱/단란주점,127.425171676571,37.0755814203104,127.4223920689313,37.0643710394468
393,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,211.3739752997658,소매,사무/문구/컴퓨터,컴퓨터/사무용기기종합,127.425923466536,37.0758103465944,127.4223920689313,37.0643710394468
394,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,450.99751346843686,소매,음/식료품소매,청과물소매,127.413779591258,37.0725789335906,127.4223920689313,37.0643710394468
395,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,549.8210255089077,관광/여가/오락,무도/유흥/가무,노래방,126.834248170414,37.1943260513509,126.83951300348,37.202759706853
396,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,914.2834989861171,소매,의복의류,셔츠/내의/속옷,126.839514535968,37.2204010511185,126.83951300348,37.202759706853
397,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,819.9710207081421,음식,닭/오리요리,옻닭전문,126.744740834862,37.8208535320227,126.73576121943,37.818012162032
398,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,460.2974127658774,음식,중식,중국음식/중국집,127.415371430707,37.0761733317685,127.4223920689313,37.0643710394468
399,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,90.59792435929683,생활서비스,이/미용/건강,남성미용실,127.422406300834,37.0754147925466,127.4223920689313,37.0643710394468
400,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,188.4679609199652,생활서비스,이/미용/건강,남성미용실,127.425530327949,37.0757453633125,127.4223920689313,37.0643710394468
401,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,664.6022555788893,소매,사무/문구/컴퓨터,사무/문구용품,126.839819925715,37.2166465312957,126.83951300348,37.202759706853
402,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,426.7368830927824,음식,한식,갈비/삼겹살,126.834411270072,37.196904758905,126.83951300348,37.202759706853
403,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,888.9571780421988,소매,가구소매,일반가구소매,126.737396501884,37.8019264019199,126.73576121943,37.818012162032
404,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,314.4894586736463,관광/여가/오락,PC/오락/당구/볼링등,당구장,126.736607716811,37.8255598066296,126.73576121943,37.818012162032
405,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,211.3739752997658,생활서비스,이/미용/건강,발/네일케어,127.425923466536,37.0758103465944,127.4223920689313,37.0643710394468
406,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,441.29077070201794,부동산,부동산중개,부동산중개,126.835148204058,37.1951278595025,126.83951300348,37.202759706853
407,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,962.965988764344,학문/교육,학원-보습교습입시,학원-입시,126.834459583426,37.1864346214256,126.83951300348,37.202759706853
408,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,412.91209983947806,학문/교육,학원-보습교습입시,학원-입시,127.424510024758,37.0797955521939,127.4223920689313,37.0643710394468
409,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,988.8936942356252,소매,종합소매점,편의점,126.828860776615,37.1967328749039,126.83951300348,37.202759706853
410,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,436.79877302179915,음식,한식,추어탕전문,126.73153887511,37.8243971131354,126.73576121943,37.818012162032
411,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,19.40900267950451,음식,한식,한식/백반/한정식,127.421919682371,37.0743310523056,127.4223920689313,37.0643710394468
412,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,819.8688648257923,음식,제과제빵떡케익,떡전문,127.435140550827,37.0704297216209,127.4223920689313,37.0643710394468
413,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,13.235896020796417,음식,한식,갈비/삼겹살,127.421650807243,37.0741945704083,127.4223920689313,37.0643710394468
414,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,733.4376894975926,음식,패스트푸드,피자전문,126.831099733854,37.2078563382155,126.83951300348,37.202759706853
415,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,382.6868880270631,소매,사무/문구/컴퓨터,인장/도장,127.413151371782,37.0621586241431,127.4223920689313,37.0643710394468
416,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,972.3280019916378,소매,의복의류,일반의류,126.838881934499,37.2212418675756,126.83951300348,37.202759706853
417,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,754.9917519056578,소매,종합소매점,종합소매,126.830781699039,37.2072945279959,126.83951300348,37.202759706853
418,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,237.43859465811568,스포츠,실내운동시설,체육관,127.423628158717,37.0774302810012,127.4223920689313,37.0643710394468
419,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,711.0447716947899,음식,커피점/카페,커피전문점/카페/다방,126.831073856289,37.2066125884973,126.83951300348,37.202759706853
420,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,299.0344256200118,음식,일식/수산물,낙지/오징어,126.736703177936,37.8252905354612,126.73576121943,37.818012162032
421,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,200.30534946698026,음식,한식,한식/백반/한정식,127.424579798593,37.0765157374627,127.4223920689313,37.0643710394468
422,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,927.7327047897929,음식,한식,한식/백반/한정식,126.73650581473,37.8348658695135,126.73576121943,37.818012162032
423,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,220.39293273165617,음식,유흥주점,호프/맥주,127.426227994591,37.0756946716867,127.4223920689313,37.0643710394468
424,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,553.4755984208375,소매,자동차/자동차용품,중고자동차판매,126.732915843363,37.8282321049851,126.73576121943,37.818012162032
425,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,266.872613783695,생활서비스,대중목욕탕/휴게,사우나/증기탕/온천,127.426357924894,37.0763621447624,127.4223920689313,37.0643710394468
426,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,188.4679609199652,생활서비스,이/미용/건강,남성미용실,127.425530327949,37.0757453633125,127.4223920689313,37.0643710394468
427,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,323.70333453142933,소매,의복의류,법복(승복)판매,126.736868153855,37.8256076493061,126.73576121943,37.818012162032
428,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,867.6145659374902,소매,책/서적/도서,서점,126.830237271238,37.1958544015966,126.83951300348,37.202759706853
429,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,574.8725263573015,생활서비스,주택수리,미장타일도배도장,126.831988217364,37.2028370583622,126.83951300348,37.202759706853
430,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,923.3094927065633,소매,가정/주방/인테리어,주방용품,126.840719839596,37.2204218658857,126.83951300348,37.202759706853
431,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,611.8674654744946,소매,철물/난방/건설자재소매,목제품판매,127.411289275542,37.0601218262361,127.4223920689313,37.0643710394468
432,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,479.48355681489517,소매,가정/주방/인테리어,유리/페인트/철물건축자재,126.731214722782,37.8247540149204,126.73576121943,37.818012162032
433,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,761.1907760154918,음식,닭/오리요리,후라이드/양념치킨,126.831030350205,37.208702671237,126.83951300348,37.202759706853
434,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,184.21909451453973,음식,닭/오리요리,닭갈비전문,127.417270018682,37.0735062850833,127.4223920689313,37.0643710394468
435,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,177.8069504269571,음식,양식,정통양식/경양식,126.732489023058,37.8193167827627,126.73576121943,37.818012162032
436,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,517.5659112904739,학문/교육,학원기타,학원-기타,126.832701638073,37.2055203086251,126.83951300348,37.202759706853
437,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,185.556889114809,음식,분식,라면김밥분식,127.421417966463,37.0767166304624,127.4223920689313,37.0643710394468
438,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,265.6781462515421,음식,중식,중국음식/중국집,126.735505056817,37.8249443138191,126.73576121943,37.818012162032
439,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,972.0521923884426,음식,커피점/카페,커피전문점/카페/다방,126.828435204868,37.20167561699,126.83951300348,37.202759706853
440,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,388.30912822934033,소매,가정/주방/인테리어,지물판매,127.427928806677,37.0768473364127,127.4223920689313,37.0643710394468
441,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,825.9183239575475,음식,커피점/카페,커피전문점/카페/다방,126.83025729743,37.1974765511585,126.83951300348,37.202759706853
442,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,513.1849982323638,소매,종합소매점,편의점,126.730598135065,37.8242788594135,126.73576121943,37.818012162032
443,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,827.9349002474353,학문/교육,유아교육,어린이집,126.830234494666,37.1974943476763,126.83951300348,37.202759706853
444,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,891.4590697571673,관광/여가/오락,PC/오락/당구/볼링등,인터넷PC방,126.734571576558,37.8017789613048,126.73576121943,37.818012162032
445,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,264.89929298970856,음식,한식,한식/백반/한정식,126.735142874739,37.8248683459709,126.73576121943,37.818012162032
446,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,484.38044777454115,음식,양식,돈가스전문점,127.432039321382,37.0700814906386,127.4223920689313,37.0643710394468
447,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,591.3689994784554,음식,한식,갈비/삼겹살,126.832035282776,37.2056308809271,126.83951300348,37.202759706853
448,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,514.36138119559,소매,종합소매점,수퍼마켓,126.832848505355,37.2062246007541,126.83951300348,37.202759706853
449,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,-147.09042024018777,소매,종합소매점,수퍼마켓,126.735679086735,37.8187384002256,126.73576121943,37.818012162032
450,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,340.52163141402576,소매,가정/주방/인테리어,유리/페인트/철물건축자재,126.737275921964,37.8256750907997,126.73576121943,37.818012162032
451,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,102.23503761649818,관광/여가/오락,PC/오락/당구/볼링등,당구장,126.733162246203,37.8191348190761,126.73576121943,37.818012162032
452,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,76.63341601744048,소매,음/식료품소매,정육점,127.423736677479,37.0749797040429,127.4223920689313,37.0643710394468
453,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,546.0060191524558,학문/교육,유아교육,어린이집,127.415058093974,37.0774333840749,127.4223920689313,37.0643710394468
454,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,175.21444633515546,소매,종합소매점,생활용품판매,127.426052607055,37.0750900583634,127.4223920689313,37.0643710394468
455,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,746.7158742869608,음식,유흥주점,소주방/포장마차,126.830839686128,37.2071869704282,126.83951300348,37.202759706853
456,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,123.55513936947716,소매,가정/주방/인테리어,지물판매,127.423832778299,37.0756560269358,127.4223920689313,37.0643710394468
457,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,635.2243939140685,생활서비스,기타서비스업,사업경영상담,126.831866914746,37.2070529319016,126.83951300348,37.202759706853
458,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,12.566041154581171,음식,유흥주점,호프/맥주,127.420809490797,37.0739111114836,127.4223920689313,37.0643710394468
459,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,712.9838825810116,음식,닭/오리요리,후라이드/양념치킨,126.832181277402,37.2107775032426,126.83951300348,37.202759706853
460,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,153.89459158107059,소매,기타판매업,복권판매,127.423829301239,37.0761155921163,127.4223920689313,37.0643710394468
461,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,956.3790980188585,생활서비스,이/미용/건강,발/네일케어,126.828562423826,37.2021904926949,126.83951300348,37.202759706853
462,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,840.7760897516232,음식,한식,한식/백반/한정식,127.411491704093,37.0513817355603,127.4223920689313,37.0643710394468
463,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,695.7644481456916,소매,자동차/자동차용품,중고자동차판매,126.8309986098,37.2049178097389,126.83951300348,37.202759706853
464,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,553.4755984208375,생활서비스,자동차/이륜차,자동차정비/카센타,126.732915843363,37.8282321049851,126.73576121943,37.818012162032
465,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,602.492167455604,소매,중고품소매/교환,재활용/고물수집,126.834396411469,37.2125203901084,126.83951300348,37.202759706853
466,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,157.44898178752294,소매,사진/광학/정밀기기소매,핸드폰소매,127.417819132689,37.0737613010337,127.4223920689313,37.0643710394468
467,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,3.03685873368147,생활서비스,물품기기대여,렌트카,127.418809964614,37.0721350937938,127.4223920689313,37.0643710394468
468,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,142.71591229749924,생활서비스,이/미용/건강,남성미용실,127.424789853982,37.0755074780029,127.4223920689313,37.0643710394468
469,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,244.3895427144829,음식,음식배달서비스,야식집,127.426326833712,37.0760105492575,127.4223920689313,37.0643710394468
470,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,266.872613783695,음식,한식,한식/백반/한정식,127.426357924894,37.0763621447624,127.4223920689313,37.0643710394468
471,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,936.3526651296054,음식,일식/수산물,참치전문점,126.829163456438,37.2077651279946,126.83951300348,37.202759706853
472,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,781.8915203664183,숙박,캠프/별장/펜션,캠프/별장/펜션,126.831557153787,37.2110687052599,126.83951300348,37.202759706853
473,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,299.1259108904556,음식,중식,중국음식/중국집,126.736041724234,37.8254456156729,126.73576121943,37.818012162032
474,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,119.47945810383521,음식,별식/퓨전요리,사철탕전문,127.417602278827,37.0727059010109,127.4223920689313,37.0643710394468
475,웅지세무대학교,"(126.735761219436, 37.8180121620325)",196.24729297496054,경기도,파주시,탄현면,480.96566556119143,음식,한식,한식/백반/한정식,126.73731827078,37.8278559254826,126.73576121943,37.818012162032
476,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,178.33915347162292,생활서비스,예식/의례/관혼상제,예식장/예식서비스,127.42398436198,37.0764317446675,127.4223920689313,37.0643710394468
477,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,996.4679476416386,부동산,분양,건물분양-종합,126.838100715875,37.2214865088368,126.83951300348,37.202759706853
478,신경대학교,"(126.839513003484, 37.2027597068537)",261.86255937036896,경기도,화성시,남양읍,919.995530162769,부동산,부동산중개,부동산중개,126.829207548433,37.2070987626454,126.83951300348,37.202759706853
479,두원공대학교,"(127.42239206893134, 37.06437103944688)",655.6492964992794,경기도,안성시,죽산면,300.35942984426606,소매,종합소매점,편의점,127.426863326137,37.0764547020507,127.4223920689313,37.0643710394468
