,기준연도,학교종류,설립구분,지역,상태,학교,학생정원,학생모집정지인원,총재학생,정원내재학생,정원외재학생,재학생충원율[총재학생/(학생정원-정지인원)x100],정원내학생충원율[정원내재학생/(학생정원-정지인원)x100]
20,2020,대학교,사립,서울,기존,경기대학교 _제2캠퍼스,1312.0,0.0,1980.0,1394.0,586.0,150.9,106.3
21,2020,대학교,국립,경남,폐교,경남과학기술대학교 ,4767.0,0.0,5032.0,4801.0,231.0,105.6,100.7
22,2020,대학교,사립,경남,기존,경남대학교 ,11569.0,0.0,11147.0,10427.0,720.0,96.4,90.1
23,2020,대학교,사립,강원,기존,경동대학교 ,1000.0,0.0,1297.0,703.0,594.0,129.7,70.3
24,2020,대학교,사립,강원,기존,경동대학교 _제3캠퍼스,3710.0,0.0,4008.0,3666.0,342.0,108.0,98.8
25,2020,대학교,사립,경기,기존,경동대학교 _제4캠퍼스,2430.0,0.0,2509.0,2264.0,245.0,103.3,93.2
26,2020,대학교,국립,대구,기존,경북대학교 ,19070.0,0.0,22303.0,20176.0,2127.0,117.0,105.8
27,2020,대학교,국립,경남,기존,경상국립대학교 ,12528.0,0.0,13989.0,12809.0,1180.0,111.7,102.2
28,2020,대학교,사립,부산,기존,경성대학교 ,11225.0,0.0,12454.0,10883.0,1571.0,110.9,97.0
29,2020,대학교,사립,경북,기존,경운대학교 ,4736.0,0.0,4338.0,4097.0,241.0,91.6,86.5
30,2020,산업대학,사립,경북,폐교,경운대학교(산업대) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020,교육대학,국립,인천,기존,경인교육대학교 ,2392.0,0.0,1289.0,1170.0,119.0,53.9,48.9
32,2020,교육대학,국립,경기,기존,경인교육대학교 _제2캠퍼스,0.0,0.0,1378.0,1253.0,125.0,0.0,0.0
33,2020,대학교,사립,경북,기존,경일대학교 ,6356.0,0.0,6922.0,6242.0,680.0,108.9,98.2
34,2020,대학교,사립,경북,기존,경주대학교 ,3048.0,78.0,1013.0,725.0,288.0,34.1,24.4
35,2020,대학교,사립,서울,기존,경희대학교 ,19686.0,0.0,25875.0,20749.0,5126.0,131.4,105.4
36,2020,사이버대학(대학),사립,서울,기존,경희사이버대학교 ,9080.0,0.0,9581.0,6641.0,2940.0,105.5,73.1
37,2020,대학교,사립,대구,기존,계명대학교 ,18722.0,0.0,20692.0,18856.0,1836.0,110.5,100.7
38,2020,대학교,사립,서울,기존,고려대학교 ,15448.0,0.0,20822.0,16788.0,4034.0,134.8,108.7
39,2020,대학교,사립,세종,기존,고려대학교(세종) _분교,5464.0,0.0,6387.0,5695.0,692.0,116.9,104.2
40,2020,사이버대학(대학),사립,서울,기존,고려사이버대학교 ,7635.0,0.0,9385.0,6938.0,2447.0,122.9,90.9
41,2020,대학교,사립,부산,기존,고신대학교 ,3696.0,0.0,3920.0,3709.0,211.0,106.1,100.4
42,2020,교육대학,국립,충남,기존,공주교육대학교 ,1416.0,0.0,1439.0,1339.0,100.0,101.6,94.6
43,2020,대학교,국립,충남,기존,공주대학교 ,10953.0,0.0,12945.0,11104.0,1841.0,118.2,101.4
44,2020,대학교,사립,광주,기존,광신대학교 ,503.0,0.0,514.0,483.0,31.0,102.2,96.0
45,2020,대학교,사립,서울,기존,광운대학교 ,6770.0,0.0,8181.0,6704.0,1477.0,120.8,99.0
46,2020,대학교,사립,전남,기존,광주가톨릭대학교 ,160.0,0.0,89.0,89.0,0.0,55.6,55.6
47,2020,대학교,특별법법인,광주,기존,광주과학기술원 ,800.0,2.0,739.0,739.0,0.0,92.6,92.6
48,2020,교육대학,국립,광주,기존,광주교육대학교 ,1304.0,0.0,1364.0,1271.0,93.0,104.6,97.5
49,2020,대학교,사립,광주,기존,광주대학교 ,6592.0,0.0,6963.0,6549.0,414.0,105.6,99.3
50,2020,대학교,사립,광주,기존,광주여자대학교 ,3580.0,0.0,3735.0,3411.0,324.0,104.3,95.3
51,2020,대학교,사립,서울,기존,국민대학교 ,11507.0,0.0,15109.0,12018.0,3091.0,131.3,104.4
52,2020,사이버대학(대학),사립,경기,기존,국제사이버대학교 ,2880.0,0.0,3119.0,2507.0,612.0,108.3,87.0
53,2020,대학교,국립,전북,기존,군산대학교 ,6940.0,0.0,7313.0,6803.0,510.0,105.4,98.0
54,2020,대학교,사립,충북,기존,극동대학교 ,3740.0,0.0,3898.0,3683.0,215.0,104.2,98.5
55,2020,사이버대학(대학),사립,충남,기존,글로벌사이버대학교 ,3180.0,0.0,2454.0,2426.0,28.0,77.2,76.3
56,2020,대학교,사립,충남,기존,금강대학교 ,510.0,0.0,393.0,383.0,10.0,77.1,75.1
57,2020,대학교,국립,경북,기존,금오공과대학교 ,4850.0,0.0,5574.0,4951.0,623.0,114.9,102.1
58,2020,대학교,사립,경북,기존,김천대학교 ,3344.0,1.0,2998.0,2653.0,345.0,89.7,79.4
59,2020,대학교,사립,충남,기존,나사렛대학교 ,4844.0,0.0,5146.0,4525.0,621.0,106.2,93.4
60,2020,대학교,사립,광주,기존,남부대학교 ,2820.0,0.0,3053.0,2602.0,451.0,108.3,92.3
61,2020,대학교,사립,충남,기존,남서울대학교 ,8812.0,0.0,9502.0,8551.0,951.0,107.8,97.0
62,2020,산업대학,사립,충남,폐교,남서울대학교(산업대) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2020,대학교,사립,경기,기존,단국대학교 ,9150.0,0.0,11691.0,10005.0,1686.0,127.8,109.3
64,2020,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,9700.0,0.0,11173.0,10115.0,1058.0,115.2,104.3
65,2020,대학교,사립,경북,기존,대구가톨릭대학교 ,11758.0,0.0,12433.0,11535.0,898.0,105.7,98.1
66,2020,대학교,특별법법인,대구,기존,대구경북과학기술원 ,880.0,0.0,769.0,764.0,5.0,87.4,86.8
67,2020,교육대학,국립,대구,기존,대구교육대학교 ,1532.0,0.0,1620.0,1501.0,119.0,105.7,98.0
68,2020,대학교,사립,경북,기존,대구대학교 ,16236.0,0.0,17071.0,15214.0,1857.0,105.1,93.7
69,2020,사이버대학(대학),사립,경북,기존,대구사이버대학교 ,3860.0,0.0,4038.0,3189.0,849.0,104.6,82.6
70,2020,대학교,사립,경북,기존,대구예술대학교 ,1753.0,0.0,948.0,934.0,14.0,54.1,53.3
71,2020,대학교,사립,경북,기존,대구한의대학교 ,6288.0,0.0,6849.0,6267.0,582.0,108.9,99.7
72,2020,대학교,사립,경북,기존,대신대학교 ,464.0,0.0,408.0,400.0,8.0,87.9,86.2
73,2020,대학교,사립,세종,기존,대전가톨릭대학교 ,160.0,0.0,44.0,44.0,0.0,27.5,27.5
74,2020,대학교,사립,대전,기존,대전대학교 ,8572.0,0.0,8979.0,8319.0,660.0,104.7,97.0
75,2020,대학교,사립,대전,기존,대전신학대학교 ,212.0,0.0,85.0,84.0,1.0,40.1,39.6
76,2020,대학교,사립,경기,기존,대진대학교 ,7252.0,0.0,7438.0,6834.0,604.0,102.6,94.2
77,2020,대학교,사립,서울,기존,덕성여자대학교 ,4941.0,0.0,5506.0,5084.0,422.0,111.4,102.9
78,2020,대학교,사립,서울,기존,동국대학교 ,10860.0,0.0,13944.0,11319.0,2625.0,128.4,104.2
79,2020,대학교,사립,경북,기존,동국대학교(경주) _분교,7135.0,0.0,7670.0,6817.0,853.0,107.5,95.5
80,2020,대학교,사립,서울,기존,동덕여자대학교 ,6188.0,76.0,6938.0,6223.0,715.0,113.5,101.8
81,2020,대학교,사립,부산,기존,동명대학교 ,7272.0,0.0,7835.0,6957.0,878.0,107.7,95.7
82,2020,대학교,사립,부산,기존,동서대학교 ,9720.0,0.0,10367.0,9483.0,884.0,106.7,97.6
83,2020,대학교,사립,전남,기존,동신대학교 ,6272.0,0.0,6305.0,5649.0,656.0,100.5,90.1
84,2020,대학교,사립,부산,기존,동아대학교 ,16380.0,0.0,18342.0,16761.0,1581.0,112.0,102.3
85,2020,대학교,사립,경북,기존,동양대학교 ,4144.0,0.0,3995.0,3769.0,226.0,96.4,91.0
86,2020,대학교,사립,부산,기존,동의대학교 ,14520.0,0.0,14825.0,13629.0,1196.0,102.1,93.9
87,2020,사이버대학(대학),사립,서울,기존,디지털서울문화예술대학교 ,3680.0,0.0,3553.0,2771.0,782.0,96.5,75.3
88,2020,대학교,사립,경기,기존,루터대학교 ,355.0,0.0,369.0,361.0,8.0,103.9,101.7
89,2020,대학교,사립,경기,기존,명지대학교 ,5682.0,0.0,6044.0,5648.0,396.0,106.4,99.4
90,2020,대학교,사립,서울,기존,명지대학교 _제2캠퍼스,5052.0,0.0,7262.0,5183.0,2079.0,143.7,102.6
91,2020,대학교,사립,대전,기존,목원대학교 ,7499.0,0.0,7592.0,7133.0,459.0,101.2,95.1
92,2020,대학교,사립,전남,기존,목포가톨릭대학교 ,490.0,0.0,509.0,480.0,29.0,103.9,98.0
93,2020,대학교,국립,전남,기존,목포대학교 ,6453.0,0.0,7329.0,6617.0,712.0,113.6,102.5
94,2020,대학교,국립,전남,기존,목포해양대학교 ,2764.0,0.0,2548.0,2427.0,121.0,92.2,87.8
95,2020,대학교,사립,대전,기존,배재대학교 ,8220.0,0.0,8398.0,7898.0,500.0,102.2,96.1
96,2020,대학교,사립,충남,기존,백석대학교 ,11160.0,0.0,11828.0,10779.0,1049.0,106.0,96.6
97,2020,대학교,국립,부산,기존,부경대학교 ,13122.0,0.0,16094.0,14106.0,1988.0,122.6,107.5
98,2020,대학교,사립,부산,기존,부산가톨릭대학교 ,3664.0,0.0,3948.0,3607.0,341.0,107.8,98.4
99,2020,교육대학,국립,부산,기존,부산교육대학교 ,1424.0,0.0,1527.0,1411.0,116.0,107.2,99.1
100,2020,대학교,국립,부산,기존,부산대학교 ,17254.0,0.0,20502.0,18488.0,2014.0,118.8,107.2
101,2020,사이버대학(대학),사립,부산,기존,부산디지털대학교 ,2765.0,0.0,2366.0,2228.0,138.0,85.6,80.6
102,2020,대학교,사립,부산,기존,부산외국어대학교 ,7326.0,0.0,8088.0,7253.0,835.0,110.4,99.0
103,2020,대학교,사립,경남,기존,부산장신대학교 ,253.0,0.0,221.0,215.0,6.0,87.4,85.0
104,2020,사이버대학(대학),사립,서울,기존,사이버한국외국어대학교 ,4626.0,0.0,6618.0,4847.0,1771.0,143.1,104.8
105,2020,대학교,사립,서울,기존,삼육대학교 ,4680.0,0.0,5517.0,4915.0,602.0,117.9,105.0
106,2020,대학교,사립,서울,기존,상명대학교 ,5208.0,0.0,6544.0,5122.0,1422.0,125.7,98.3
107,2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,5220.0,0.0,5705.0,5129.0,576.0,109.3,98.3
108,2020,대학교,사립,강원,기존,상지대학교 ,7496.0,0.0,6873.0,6505.0,368.0,91.7,86.8
109,2020,대학교,사립,서울,기존,서강대학교 ,6296.0,0.0,8275.0,6482.0,1793.0,131.4,103.0
110,2020,대학교,사립,서울,기존,서경대학교 ,5174.0,0.0,6185.0,5103.0,1082.0,119.5,98.6
111,2020,대학교,국립,서울,기존,서울과학기술대학교 ,8320.0,0.0,10587.0,9226.0,1361.0,127.2,110.9
112,2020,교육대학,국립,서울,기존,서울교육대학교 ,1420.0,0.0,1553.0,1404.0,149.0,109.4,98.9
113,2020,대학교,사립,서울,기존,서울기독대학교 ,557.0,0.0,501.0,489.0,12.0,89.9,87.8
114,2020,대학교,국립대법인,서울,기존,서울대학교 ,13122.0,0.0,16608.0,15070.0,1538.0,126.6,114.8
115,2020,사이버대학(대학),사립,서울,기존,서울디지털대학교 ,10170.0,1200.0,9880.0,6519.0,3361.0,110.1,72.7
116,2020,사이버대학(대학),사립,서울,기존,서울사이버대학교 ,10310.0,0.0,11947.0,7589.0,4358.0,115.9,73.6
117,2020,대학교,공립,서울,기존,서울시립대학교 ,6788.0,0.0,9028.0,8116.0,912.0,133.0,119.6
118,2020,대학교,사립,경기,기존,서울신학대학교 ,2046.0,0.0,2218.0,2066.0,152.0,108.4,101.0
119,2020,대학교,사립,서울,기존,서울여자대학교 ,6368.0,0.0,7141.0,6525.0,616.0,112.1,102.5
120,2020,대학교,사립,경기,기존,서울장신대학교 ,461.0,0.0,476.0,451.0,25.0,103.3,97.8
121,2020,대학교,사립,서울,기존,서울한영대학교 ,720.0,0.0,695.0,637.0,58.0,96.5,88.5
122,2020,대학교,사립,충북,기존,서원대학교 ,6488.0,0.0,6860.0,6296.0,564.0,105.7,97.0
123,2020,대학교,사립,충남,기존,선문대학교 ,8239.0,0.0,9252.0,7844.0,1408.0,112.3,95.2
124,2020,대학교,사립,경기,기존,성결대학교 ,4912.0,0.0,5418.0,5019.0,399.0,110.3,102.2
125,2020,대학교,사립,서울,기존,성공회대학교 ,2008.0,0.0,2112.0,1990.0,122.0,105.2,99.1
126,2020,대학교,사립,서울,기존,성균관대학교 ,13504.0,0.0,19310.0,14477.0,4833.0,143.0,107.2
127,2020,대학교,사립,서울,기존,성신여자대학교 ,8240.0,0.0,8868.0,8115.0,753.0,107.6,98.5
128,2020,대학교,사립,충북,기존,세명대학교 ,7600.0,0.0,7804.0,7248.0,556.0,102.7,95.4
129,2020,대학교,사립,서울,기존,세종대학교 ,9331.0,0.0,11943.0,9886.0,2057.0,128.0,105.9
130,2020,사이버대학(대학),사립,서울,기존,세종사이버대학교 ,6790.0,0.0,8805.0,6603.0,2202.0,129.7,97.2
131,2020,대학교,사립,전남,기존,세한대학교 ,3798.0,0.0,3914.0,3728.0,186.0,103.1,98.2
132,2020,대학교,사립,광주,기존,송원대학교 ,3120.0,0.0,2980.0,2725.0,255.0,95.5,87.3
133,2020,대학교,사립,경기,기존,수원가톨릭대학교 ,360.0,0.0,121.0,118.0,3.0,33.6,32.8
134,2020,대학교,사립,경기,기존,수원대학교 ,8784.0,0.0,9033.0,8283.0,750.0,102.8,94.3
135,2020,대학교,사립,서울,기존,숙명여자대학교 ,8848.0,0.0,10123.0,8927.0,1196.0,114.4,100.9
136,2020,각종학교(대학),사립,충북,기존,순복음총회신학교 ,324.0,0.0,185.0,183.0,2.0,57.1,56.5
137,2020,대학교,국립,전남,기존,순천대학교 ,6502.0,0.0,6988.0,6361.0,627.0,107.5,97.8
138,2020,대학교,사립,충남,기존,순천향대학교 ,9626.0,0.0,10755.0,9492.0,1263.0,111.7,98.6
139,2020,대학교,사립,서울,기존,숭실대학교 ,10730.0,0.0,13613.0,10686.0,2927.0,126.9,99.6
140,2020,사이버대학(대학),사립,서울,기존,숭실사이버대학교 ,4950.0,0.0,6316.0,4439.0,1877.0,127.6,89.7
141,2020,대학교,사립,경기,기존,신경대학교 ,1016.0,13.0,569.0,544.0,25.0,56.7,54.2
142,2020,대학교,사립,부산,기존,신라대학교 ,8590.0,0.0,8921.0,8036.0,885.0,103.9,93.6
143,2020,대학교,사립,경기,기존,신한대학교 ,1318.0,0.0,1379.0,1190.0,189.0,104.6,90.3
144,2020,대학교,사립,경기,기존,신한대학교 _제2캠퍼스,4494.0,0.0,4959.0,4242.0,717.0,110.3,94.4
145,2020,대학교,사립,경기,기존,아신대학교 ,744.0,0.0,617.0,601.0,16.0,82.9,80.8
146,2020,대학교,사립,경기,기존,아주대학교 ,7674.0,0.0,9548.0,8116.0,1432.0,124.4,105.8
147,2020,대학교,국립,경북,기존,안동대학교 ,5824.0,0.0,5862.0,5549.0,313.0,100.7,95.3
148,2020,대학교,사립,경기,기존,안양대학교 ,4036.0,0.0,4484.0,4178.0,306.0,111.1,103.5
149,2020,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,488.0,0.0,326.0,325.0,1.0,66.8,66.6
150,2020,대학교,사립,서울,기존,연세대학교 ,14166.0,38.0,18924.0,15350.0,3574.0,133.9,108.6
151,2020,대학교,사립,강원,기존,연세대학교(미래) _분교,6050.0,0.0,7332.0,6283.0,1049.0,121.2,103.9
152,2020,대학교,사립,경북,기존,영남대학교 ,18680.0,0.0,20457.0,18592.0,1865.0,109.5,99.5
153,2020,대학교,사립,경북,기존,영남신학대학교 ,460.0,0.0,470.0,429.0,41.0,102.2,93.3
154,2020,대학교,사립,경남,기존,영산대학교 ,2765.0,0.0,2880.0,2694.0,186.0,104.2,97.4
155,2020,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,3235.0,0.0,4031.0,3437.0,594.0,124.6,106.2
156,2020,대학교,사립,전남,기존,영산선학대학교 ,200.0,0.0,29.0,27.0,2.0,14.5,13.5
157,2020,대학교,사립,전북,기존,예수대학교 ,516.0,0.0,551.0,509.0,42.0,106.8,98.6
158,2020,대학교,사립,전북,기존,예원예술대학교 ,846.0,0.0,1073.0,657.0,416.0,126.8,77.7
159,2020,대학교,사립,경기,기존,예원예술대학교 _제2캠퍼스,396.0,0.0,408.0,358.0,50.0,103.0,90.4
160,2020,대학교,사립,경기,기존,용인대학교 ,5656.0,0.0,6240.0,5538.0,702.0,110.3,97.9
161,2020,대학교,사립,전북,기존,우석대학교 ,7080.0,0.0,7533.0,6776.0,757.0,106.4,95.7
162,2020,대학교,사립,대전,기존,우송대학교 ,8016.0,0.0,9746.0,7929.0,1817.0,121.6,98.9
163,2020,산업대학,사립,대전,폐교,우송대학교(산업대) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2020,대학교,특별법법인,울산,기존,울산과학기술원 ,1440.0,0.0,2076.0,1820.0,256.0,144.2,126.4
165,2020,대학교,사립,울산,기존,울산대학교 ,11048.0,0.0,12080.0,11001.0,1079.0,109.3,99.6
166,2020,대학교,사립,전북,기존,원광대학교 ,14796.0,0.0,15007.0,13854.0,1153.0,101.4,93.6
167,2020,사이버대학(대학),사립,전북,기존,원광디지털대학교 ,4795.0,0.0,5215.0,4254.0,961.0,108.8,88.7
168,2020,대학교,사립,경북,기존,위덕대학교 ,3255.0,0.0,2999.0,2852.0,147.0,92.1,87.6
169,2020,대학교,사립,충북,기존,유원대학교 ,3865.0,0.0,3659.0,3460.0,199.0,94.7,89.5
170,2020,대학교,사립,대전,기존,을지대학교 ,668.0,0.0,748.0,668.0,80.0,112.0,100.0
171,2020,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,3618.0,0.0,3934.0,3621.0,313.0,108.7,100.1
172,2020,대학교,사립,서울,기존,이화여자대학교 ,12764.0,0.0,15698.0,13587.0,2111.0,123.0,106.4
173,2020,대학교,사립,경남,기존,인제대학교 ,9017.0,0.0,9154.0,8298.0,856.0,101.5,92.0
174,2020,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2020,대학교,사립,인천,기존,인천가톨릭대학교 ,80.0,0.0,61.0,61.0,0.0,76.3,76.3
176,2020,대학교,사립,인천,기존,인천가톨릭대학교 _제2캠퍼스,598.0,0.0,644.0,603.0,41.0,107.7,100.8
177,2020,대학교,국립대법인,인천,기존,인천대학교 ,9968.0,0.0,11776.0,10498.0,1278.0,118.1,105.3
178,2020,대학교,사립,인천,기존,인하대학교 ,13718.0,0.0,17507.0,14683.0,2824.0,127.6,107.0
179,2020,대학교,사립,서울,기존,장로회신학대학교 ,600.0,0.0,648.0,591.0,57.0,108.0,98.5
180,2020,대학교,국립,광주,기존,전남대학교 ,13308.0,0.0,16381.0,14703.0,1678.0,123.1,110.5
181,2020,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,2968.0,0.0,2704.0,2390.0,314.0,91.1,80.5
182,2020,대학교,국립,전북,기존,전북대학교 ,15608.0,0.0,18364.0,16474.0,1890.0,117.7,105.5
183,2020,교육대학,국립,전북,기존,전주교육대학교 ,1140.0,0.0,1190.0,1125.0,65.0,104.4,98.7
184,2020,대학교,사립,전북,기존,전주대학교 ,10088.0,0.0,11126.0,9669.0,1457.0,110.3,95.8
185,2020,기술대학,사립,서울,기존,정석대학 ,200.0,0.0,58.0,58.0,0.0,29.0,29.0
186,2020,대학교,사립,제주,기존,제주국제대학교 ,2469.0,0.0,928.0,900.0,28.0,37.6,36.5
187,2020,대학교,국립,제주,기존,제주대학교 ,8504.0,0.0,9939.0,8992.0,947.0,116.9,105.7
188,2020,대학교,사립,광주,기존,조선대학교 ,18152.0,0.0,19469.0,17720.0,1749.0,107.3,97.6
189,2020,대학교,사립,충남,기존,중부대학교 ,7780.0,0.0,8174.0,7358.0,816.0,105.1,94.6
190,2020,대학교,사립,서울,기존,중앙대학교 ,13508.0,0.0,18747.0,14502.0,4245.0,138.8,107.4
191,2020,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,4456.0,0.0,5017.0,4584.0,433.0,112.6,102.9
192,2020,대학교,사립,경기,기존,중앙승가대학교 ,480.0,0.0,147.0,139.0,8.0,30.6,29.0
193,2020,대학교,사립,충북,기존,중원대학교 ,3948.0,0.0,4068.0,3760.0,308.0,103.0,95.2
194,2020,교육대학,국립,경남,기존,진주교육대학교 ,1276.0,0.0,1330.0,1244.0,86.0,104.2,97.5
195,2020,산업대학,국립,경남,폐교,진주산업대학교(산업대) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2020,대학교,사립,경기,기존,차의과학대학교 ,2052.0,0.0,2281.0,2107.0,174.0,111.2,102.7
197,2020,대학교,사립,경남,기존,창신대학교 ,2000.0,0.0,1896.0,1761.0,135.0,94.8,88.1
198,2020,대학교,국립,경남,기존,창원대학교 ,7038.0,0.0,7915.0,7154.0,761.0,112.5,101.6
199,2020,산업대학,사립,충남,기존,청운대학교 ,5186.0,0.0,6468.0,5070.0,1398.0,124.7,97.8
200,2020,교육대학,국립,충북,기존,청주교육대학교 ,1144.0,0.0,1191.0,1102.0,89.0,104.1,96.3
201,2020,대학교,사립,충북,기존,청주대학교 ,10641.0,0.0,10980.0,10062.0,918.0,103.2,94.6
202,2020,대학교,사립,전남,기존,초당대학교 ,3056.0,0.0,3220.0,2927.0,293.0,105.4,95.8
203,2020,대학교,사립,서울,기존,총신대학교 ,1414.0,0.0,1693.0,1472.0,221.0,119.7,104.1
204,2020,대학교,사립,서울,기존,추계예술대학교 ,1097.0,0.0,1111.0,1064.0,47.0,101.3,97.0
205,2020,교육대학,국립,강원,기존,춘천교육대학교 ,1284.0,0.0,1333.0,1248.0,85.0,103.8,97.2
206,2020,대학교,국립,대전,기존,충남대학교 ,14257.0,0.0,17670.0,16008.0,1662.0,123.9,112.3
207,2020,대학교,국립,충북,기존,충북대학교 ,11373.0,0.0,13277.0,11718.0,1559.0,116.7,103.0
208,2020,대학교,사립,경기,기존,칼빈대학교 ,368.0,0.0,579.0,320.0,259.0,157.3,87.0
209,2020,대학교,사립,서울,기존,케이씨대학교 ,1141.0,0.0,1351.0,1200.0,151.0,118.4,105.2
210,2020,대학교,사립,경기,기존,평택대학교 ,3420.0,0.0,3854.0,3277.0,577.0,112.7,95.8
211,2020,대학교,사립,경북,기존,포항공과대학교 ,1280.0,0.0,1442.0,1398.0,44.0,112.7,109.2
212,2020,대학교,국립,경기,기존,한경대학교 ,4766.0,0.0,5208.0,4757.0,451.0,109.3,99.8
213,2020,대학교,사립,경기,기존,한국공학대학교 ,5520.0,0.0,6799.0,5537.0,1262.0,123.2,100.3
214,2020,대학교,특별법법인,대전,기존,한국과학기술원 ,3880.0,0.0,3822.0,3529.0,293.0,98.5,91.0
215,2020,대학교,국립,충북,기존,한국교원대학교 ,2184.0,0.0,2418.0,2249.0,169.0,110.7,103.0
216,2020,대학교,국립,충북,기존,한국교통대학교 ,7671.0,0.0,8254.0,7548.0,706.0,107.6,98.4
217,2020,대학교,사립,경남,기존,한국국제대학교 ,2719.0,2.0,1613.0,1506.0,107.0,59.4,55.4
218,2020,대학교,사립,충남,기존,한국기술교육대학교 ,3344.0,0.0,4241.0,3631.0,610.0,126.8,108.6
219,2020,방송통신대학,국립,서울,기존,한국방송통신대학교 ,227650.0,0.0,103314.0,93035.0,10279.0,45.4,40.9
220,2020,산업대학,사립,경기,폐교,한국산업기술대학교(산업대) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2020,대학교,사립,서울,기존,한국성서대학교 ,909.0,0.0,1049.0,951.0,98.0,115.4,104.6
222,2020,사이버대학(대학),사립,서울,기존,한국열린사이버대학교 ,3400.0,0.0,5732.0,3171.0,2561.0,168.6,93.3
223,2020,각종학교(대학),특별법국립,서울,기존,한국예술종합학교 ,2252.0,0.0,2763.0,2630.0,133.0,122.7,116.8
224,2020,대학교,사립,서울,기존,한국외국어대학교 ,13508.0,0.0,17438.0,14622.0,2816.0,129.1,108.2
225,2020,대학교,특별법국립,충남,기존,한국전통문화대학교 ,560.0,0.0,592.0,576.0,16.0,105.7,102.9
226,2020,대학교,국립,서울,기존,한국체육대학교 ,2225.0,0.0,2512.0,2374.0,138.0,112.9,106.7
227,2020,대학교,사립,대전,기존,한국침례신학대학교 ,1440.0,0.0,1276.0,1234.0,42.0,88.6,85.7
228,2020,대학교,사립,경기,기존,한국항공대학교 ,3335.0,0.0,3963.0,3476.0,487.0,118.8,104.2
229,2020,대학교,국립,부산,기존,한국해양대학교 ,5760.0,0.0,6422.0,5707.0,715.0,111.5,99.1
230,2020,대학교,사립,대전,기존,한남대학교 ,10733.0,0.0,11091.0,10300.0,791.0,103.3,96.0
