"행정구역","2022년01월_거주자_총인구수","2022년01월_거주자_연령구간인구수","2022년01월_거주자_0~9세","2022년01월_거주자_10~19세","2022년01월_거주자_20~29세","2022년01월_거주자_30~39세","2022년01월_거주자_40~49세","2022년01월_거주자_50~59세","2022년01월_거주자_60~69세","2022년01월_거주자_70~79세","2022년01월_거주자_80~89세","2022년01월_거주자_90~99세","2022년01월_거주자_100세 이상","2022년01월_남_거주자_총인구수","2022년01월_남_거주자_연령구간인구수","2022년01월_남_거주자_0~9세","2022년01월_남_거주자_10~19세","2022년01월_남_거주자_20~29세","2022년01월_남_거주자_30~39세","2022년01월_남_거주자_40~49세","2022년01월_남_거주자_50~59세","2022년01월_남_거주자_60~69세","2022년01월_남_거주자_70~79세","2022년01월_남_거주자_80~89세","2022년01월_남_거주자_90~99세","2022년01월_남_거주자_100세 이상","2022년01월_여_거주자_총인구수","2022년01월_여_거주자_연령구간인구수","2022년01월_여_거주자_0~9세","2022년01월_여_거주자_10~19세","2022년01월_여_거주자_20~29세","2022년01월_여_거주자_30~39세","2022년01월_여_거주자_40~49세","2022년01월_여_거주자_50~59세","2022년01월_여_거주자_60~69세","2022년01월_여_거주자_70~79세","2022년01월_여_거주자_80~89세","2022년01월_여_거주자_90~99세","2022년01월_여_거주자_100세 이상"
"경상북도 칠곡군 (4785000000)","113,106","113,106","8,571","11,319","11,501","13,518","20,430","19,893","14,859","7,668","4,657","674","16","58,907","58,907","4,430","5,922","6,600","7,313","10,975","10,791","7,769","3,430","1,512","164","1","54,199","54,199","4,141","5,397","4,901","6,205","9,455","9,102","7,090","4,238","3,145","510","15"
"경상북도 칠곡군 왜관읍(4785025000)","32,449","32,449","2,115","3,249","3,676","3,155","5,202","6,209","4,716","2,381","1,531","210","5","16,290","16,290","1,087","1,665","2,111","1,678","2,654","3,168","2,377","1,004","495","51","0","16,159","16,159","1,028","1,584","1,565","1,477","2,548","3,041","2,339","1,377","1,036","159","5"
"경상북도 칠곡군 북삼읍(4785025300)","24,323","24,323","1,728","3,111","2,841","2,342","5,054","5,012","2,515","1,083","562","74","1","12,613","12,613","907","1,612","1,668","1,199","2,501","2,688","1,348","490","178","22","0","11,710","11,710","821","1,499","1,173","1,143","2,553","2,324","1,167","593","384","52","1"
"경상북도 칠곡군 석적읍(4785025600)","31,032","31,032","4,014","3,820","2,958","6,379","7,386","3,451","1,803","775","392","54","0","16,774","16,774","2,059","2,036","1,580","3,447","4,197","2,085","898","340","119","13","0","14,258","14,258","1,955","1,784","1,378","2,932","3,189","1,366","905","435","273","41","0"
"경상북도 칠곡군 지천면(4785031000)","4,054","4,054","77","100","280","227","343","748","1,041","683","484","69","2","2,171","2,171","38","54","161","138","238","443","591","318","171","19","0","1,883","1,883","39","46","119","89","105","305","450","365","313","50","2"
"경상북도 칠곡군 동명면(4785032000)","5,313","5,313","119","152","379","324","436","1,066","1,424","804","513","94","2","2,705","2,705","62","73","248","205","271","549","742","387","156","12","0","2,608","2,608","57","79","131","119","165","517","682","417","357","82","2"
"경상북도 칠곡군 가산면(4785033000)","3,403","3,403","83","108","200","199","348","693","892","546","275","59","0","1,846","1,846","43","54","129","125","207","399","501","269","100","19","0","1,557","1,557","40","54","71","74","141","294","391","277","175","40","0"
"경상북도 칠곡군 약목면(4785036000)","9,429","9,429","253","598","970","610","1,252","2,176","1,832","1,038","625","72","3","4,888","4,888","130","322","583","371","668","1,162","975","459","202","16","0","4,541","4,541","123","276","387","239","584","1,014","857","579","423","56","3"
"경상북도 칠곡군 기산면(4785037000)","3,103","3,103","182","181","197","282","409","538","636","358","275","42","3","1,620","1,620","104","106","120","150","239","297","337","163","91","12","1","1,483","1,483","78","75","77","132","170","241","299","195","184","30","2"
